"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT08"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-17","12.97"," 2356","0.00",,,,"90","55",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-18","8.05"," 2356","0.00",,,,"87","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-19","5.37"," 2036","0.00",,,,"94","51",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-20","9.84"," 2300","0.00",,,,"92","57",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-21","14.76"," 0850","0.00",,,,"81","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-22","6.71"," 0047","0.00",,,,"85","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-23","5.37"," 1238","0.00",,,,"97","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-24","4.03"," 1432","0.00",,,,"103","59",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-25","6.93"," 2131","0.00",,,,"106","64",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-26","13.87"," 0832","0.00",,,,"91","60",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-27","10.74"," 2300","0.00",,,,"86","56",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-28","11.41"," 0338","0.00",,,,"77","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-29","6.49"," 2353","0.00",,,,"81","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-30","8.28"," 0707","0.00",,,,"81","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-08-31","5.59"," 1246","0.00",,,,"89","53",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-01","3.13"," 1305","0.00",,,,"95","56",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-02","2.91"," 2013","0.00",,,,"99","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-03","5.82"," 2359","0.00",,,,"98","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-04","6.93"," 1902","0.00",,,,"94","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-05","7.38"," 1217","0.00",,,,"93","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-06","7.61"," 0342","0.00",,,,"94","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-07","12.53"," 1915","0.00",,,,"82","60",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-08","12.75"," 1400","0.03",,,,"75","57",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-09","3.80"," 1547","0.00",,,,"76","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-10","2.46"," 1120","0.00",,,,"85","52",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-11","2.68"," 1426","0.00",,,,"90","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-12","5.37"," 0245","0.00",,,,"91","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-13","8.95"," 0329","0.00",,,,"83","55",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-14","4.92"," 1805","0.00",,,,"87","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-15","6.49"," 1718","0.00",,,,"88","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-16","5.82"," 0052","0.00",,,,"89","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-17","9.62"," 1654","0.00",,,,"86","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-18","10.07"," 1601","0.00",,,,"83","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-19","6.93"," 1558","0.02",,,,"79","58",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-20","5.59"," 1522","0.00",,,,"84","56",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-21","11.41"," 0643","0.00",,,,"78","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-22","6.93"," 0001","0.00",,,,"77","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-23","4.70"," 1240","0.00",,,,"83","50",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-24","2.46"," 1424","0.00",,,,"89","53",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-25","2.24"," 0735","0.00",,,,"94","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-26","5.14"," 1233","0.00",,,,"96","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-27","1.57"," 1602","0.00",,,,"97","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-28","4.25"," 0917","0.00",,,,"101","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-29","5.37"," 1136","0.00",,,,"101","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-30","7.16"," 2325","0.00",,,,"93","59",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-01","6.93"," 1822","0.00",,,,"87","58",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-02","6.04"," 2015","0.00",,,,"91","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-03","12.97"," 0758","0.00",,,,"78","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-04","8.50"," 0428","0.00",,,,"70","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-05","6.71"," 2128","0.00",,,,"76","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-06","6.71"," 1742","0.00",,,,"76","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-07","9.17"," 1414","0.00",,,,"74","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-08","3.13"," 1559","0.00",,,,"77","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-09","4.47"," 1505","0.00",,,,"85","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-10","2.91"," 1028","0.00",,,,"87","54",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-11","14.32"," 1440","0.00",,,,"91","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-12","7.16"," 0026","0.00",,,,"91","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-13","3.13"," 1141","0.00",,,,"92","52",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-14","1.57"," 2236","0.00",,,,"93","55",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-15","4.70"," 2339","0.00",,,,"92","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-16","9.84"," 1252","0.00",,,,"80","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-17","4.70"," 0439","0.01",,,,"63","53",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-18","2.91"," 1752","0.01",,,,"73","51",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-19","3.58"," 2017","0.00",,,,"80","48",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-20","6.04"," 2109","0.00",,,,"76","52",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-21","7.61"," 1327","0.00",,,,"70","52",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-22","5.37"," 2032","0.02",,,,"68","54",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-23","10.07"," 2227","0.25",,,,"61","53",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-24","17.00"," 0933","0.53",,,,"64","55",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-25","4.92"," 0135","0.00",,,,"66","48",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-26","7.83"," 1503","0.00",,,,"67","43",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-27","4.03"," 0206","0.00",,,,"63","36",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-28","7.16"," 1510","0.00",,,,"66","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-29","10.07"," 1018","0.00",,,,"65","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-30","7.61"," 1506","0.04",,,,"64","54",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-31","2.68"," 1236","0.00",,,,"70","50",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-01","3.36"," 1403","0.01",,,,"74","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-02","1.12"," 1100","0.00",,,,"76","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-03","4.03"," 0533","0.01",,,,"80","50",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-04","2.01"," 0843","0.00",,,,"80","49",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-05","2.46"," 1700","0.00",,,,"77","51",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-06","8.50"," 1302","0.00",,,,"75","53",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-07","10.51"," 1437","0.56",,,,"60","49",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-08","2.46"," 1324","0.00",,,,"61","39",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-09","6.93"," 2255","0.02",,,,"60","35",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-10","9.40"," 2355","0.01",,,,"61","43",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-11","8.05"," 0056","0.00",,,,"65","41",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-12","3.80"," 2359","0.00",,,,"65","36",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-13","10.29"," 2254","0.00",,,,"71","41",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-14","10.29"," 1258","0.00",,,,"80","48",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-15","10.29"," 1541","0.00",,,,"80","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-16","5.14"," 1401","0.00",,,,"73","43",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-17","3.58"," 2318","0.00",,,,"69","37",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-18","10.29"," 1533","0.00",,,,"66","46",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-19","8.50"," 1350","0.57",,,,"59","45",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-20","14.32"," 1619","1.04",,,,"54","44",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-21","10.74"," 0656","0.00",,,,"55","42",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-22","12.30"," 0949","0.00",,,,"56","45",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-23","13.42"," 0531","0.07",,,,"58","33",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-24","11.18"," 1504","0.00",,,,"50","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-25","2.24"," 1649","0.00",,,,"51","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-26","2.91"," 1606","0.00",,,,"53","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-27","10.29"," 0938","0.35",,,,"48","39",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-28","5.14"," 1425","0.00",,,,"51","30",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-29","3.13"," 1009","0.00",,,,"52","30",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-30","2.24"," 1908","0.00",,,,"53","34",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-01","3.58"," 1250","0.00",,,,"56","33",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-02","3.13"," 2034","0.12",,,,"52","35",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-03","5.59"," 1108","0.07",,,,"51","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-04","2.91"," 1320","0.15",,,,"58","47",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-05","6.71"," 2304","0.71",,,,"57","45",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-06","9.40"," 0416","0.09",,,,"64","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-07","2.01"," 0503","0.01",,,,"60","41",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-08","4.92"," 0819","0.21",,,,"54","48",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-09","5.59"," 0914","0.03",,,,"63","52",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-10","8.05"," 1225","0.00",,,,"64","52",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-11","0.89"," 1456","0.01",,,,"60","50",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-12","2.24"," 1650","0.00",,,,"59","49",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-13","2.46"," 2348","0.00",,,,"93","52",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-14","11.18"," 0357","0.20",,,,"56","49",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-15","5.14"," 1353","0.00",,,,"55","39",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-16","2.01"," 1516","0.01",,,,"48","32",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-17","7.38"," 2354","0.54",,,,"53","43",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-18","14.54"," 0600","0.71",,,,"57","53",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-19","14.09"," 0956","0.94",,,,"57","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-20","11.18"," 0937","0.18",,,,"52","45",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-21","9.84"," 1525","0.11",,,,"55","45",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-22","3.36"," 1642","0.44",,,,"57","47",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-23","2.46"," 1319","0.00",,,,"56","44",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-24","2.46"," 1923","0.01",,,,"53","40",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-25","6.71"," 2033","0.74",,,,"51","46",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-26","10.74"," 1132","0.02",,,,"58","45",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-27","4.70"," 0955","0.00",,,,"52","40",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-28","11.63"," 2212","0.30",,,,"51","45",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-29","14.99"," 0024","0.04",,,,"55","38",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-30","1.79"," 0019","0.00",,,,"50","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-31","2.46"," 1315","0.00",,,,"46","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-01","7.83"," 0354","0.33",,,,"45","40",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-02","7.38"," 0756","0.44",,,,"51","41",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-03","2.01"," 0220","0.00",,,,"48","35",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-04","2.91"," 1652","0.00",,,,"52","32",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-05","3.80"," 1328","0.00",,,,"53","31",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-06","2.46"," 0137","0.01",,,,"43","36",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-07","1.57"," 1211","0.00",,,,"40","38",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-08","2.24"," 2359","0.00",,,,"39","38",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-09","4.03"," 0129","0.00",,,,"45","31",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-10","1.79"," 1513","0.00",,,,"44","28",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-11","6.26"," 2354","0.00",,,,"45","38",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-12","6.04"," 1239","0.00",,,,"54","40",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-13","7.16"," 1439","0.11",,,,"54","39",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-14","7.61"," 0332","0.00",,,,"63","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-15","3.80"," 1345","0.01",,,,"52","38",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-16","2.24"," 1029","0.00",,,,"50","47",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-17","1.79"," 0931","0.00",,,,"50","47",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-18","2.24"," 2327","0.01",,,,"57","44",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-19","12.53"," 1645","0.00",,,,"62","40",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-20","2.24"," 2357","0.00",,,,"59","34",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-21","2.01"," 1900","0.00",,,,"62","36",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-22","6.26"," 1641","0.00",,,,"70","39",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-23","3.58"," 1004","0.01",,,,"60","36",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-24","2.01"," 1947","0.00",,,,"62","35",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-25","2.01"," 1923","0.00",,,,"62","36",,"    1","    1","    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-26","3.36"," 0332","0.02",,,,"52","38",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-27","0.89"," 2335","0.01",,,,"48","38",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-28","2.01"," 2136","0.01",,,,"44","39",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-29","6.04"," 2347","0.14",,,,"50","42",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-30","9.62"," 0431","0.25",,,,"52","41",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-31","2.91"," 1540","0.00",,,,"56","32",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-01","12.97"," 1401","0.01",,,,"62","34",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-02","8.72"," 0033","0.00",,,,"61","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-03","1.12"," 1847","0.00",,,,"58","32",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-04","1.34"," 1509","0.00",,,,"62","33",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-05","9.62"," 1301","0.00",,,,"74","36",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-06","12.97"," 1230","0.00",,,,"73","49",,,,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-07","5.82"," 2215","0.00",,,,"68","40",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-08","25.05"," 1358","0.00",,,,"59","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-09","7.61"," 0004","0.00",,,,"60","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-10","1.12"," 0355","0.00",,,,"62","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-11","1.34"," 2240","0.00",,,,"63","34",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-12","3.36"," 1354","0.00",,,,"65","33",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-13","4.70"," 2232","0.00",,,,"65","35",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-14","15.66"," 0910","0.06",,,,"59","46",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-15","17.00"," 1556","0.11",,,,"63","51",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-16","13.20"," 1407","0.38",,,,"53","43",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-17","16.78"," 1059","0.94",,,,"48","42",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-18","8.50"," 2251","0.66",,,,"45","34",,"    1","    1",
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-19","8.28"," 0802","0.15",,,,"51","36",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-20","4.25"," 0131","0.00",,,,"53","31",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-21","7.61"," 1138","0.00",,,,"52","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-22","4.47"," 1145","0.00",,,,"59","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-23","4.47"," 1909","0.00",,,,"56","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-24","10.07"," 2351","0.51",,,,"50","39",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-25","12.30"," 0628","0.92",,,,"52","34",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-26","7.83"," 1348","0.00",,,,"50","28",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-27","6.49"," 2357","0.00",,,,"54","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-28","6.26"," 2357","0.00",,,,"57","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-01","4.70"," 1641","0.00",,,,"59","34",,"    1",,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-02","12.75"," 0743","0.16",,,,"57","48",,"    1",,"    1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-03","6.71"," 1432","0.01",,,,"63","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-04","4.25"," 2010","0.00",,,,"62","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-05","2.68"," 2247","0.06",,,,"65","42",,,,
